education,gender,nuts1,parameter_set,vote_intention,predicted_probability
no_qualifications,male,UKG,3,conservative,0.36536130907103
no_qualifications,male,UKH,3,conservative,0.510935042249035
no_qualifications,male,UKI,3,conservative,0.308345419736899
no_qualifications,male,UKJ,3,conservative,0.479354433042099
no_qualifications,male,UKK,3,conservative,0.28400906575527
no_qualifications,male,UKL,3,conservative,0.423767314825035
no_qualifications,male,UKM,3,conservative,0.187266756642203
no_qualifications,female,UKC,3,conservative,0.123709050687165
no_qualifications,female,UKD,3,conservative,0.245101700806459
no_qualifications,female,UKE,3,conservative,0.218063861738062
no_qualifications,female,UKF,3,conservative,0.342465727406387
no_qualifications,female,UKG,3,conservative,0.241839434584379
no_qualifications,female,UKH,3,conservative,0.378151592164247
no_qualifications,female,UKI,3,conservative,0.198142284723924
no_qualifications,female,UKJ,3,conservative,0.366234477190779
no_qualifications,female,UKK,3,conservative,0.180846036344005
no_qualifications,female,UKL,3,conservative,0.292066368250903
no_qualifications,female,UKM,3,conservative,0.114849174832805
level_one,male,UKC,3,conservative,0.193845323766455
level_one,male,UKD,3,conservative,0.349582408829514
level_one,male,UKE,3,conservative,0.313407833001225
level_one,male,UKF,3,conservative,0.463964798036765
level_one,male,UKG,3,conservative,0.3540383274173
level_one,male,UKH,3,conservative,0.508004482273563
level_one,male,UKI,3,conservative,0.302694677682792
level_one,male,UKJ,3,conservative,0.50621234070384
level_one,male,UKK,3,conservative,0.322498442564139
level_one,male,UKL,3,conservative,0.398579918323174
level_one,male,UKM,3,conservative,0.136856938184045
level_one,female,UKC,3,conservative,0.116258113409905
level_one,female,UKD,3,conservative,0.232083373848454
level_one,female,UKE,3,conservative,0.20592283018636
level_one,female,UKF,3,conservative,0.33326341013213
level_one,female,UKG,3,conservative,0.235431222143417
level_one,female,UKH,3,conservative,0.372299189721146
level_one,female,UKI,3,conservative,0.197516036784449
level_one,female,UKJ,3,conservative,0.380783383802497
level_one,female,UKK,3,conservative,0.200498718784527
level_one,female,UKL,3,conservative,0.275283449757711
level_one,female,UKM,3,conservative,0.0840829881268366
level_two,male,UKC,3,conservative,0.206895518057282
level_two,male,UKD,3,conservative,0.367819512031471
level_two,male,UKE,3,conservative,0.332603452456242
level_two,male,UKF,3,conservative,0.478161212670402
level_two,male,UKG,3,conservative,0.368586983064879
level_two,male,UKH,3,conservative,0.518080591950821
level_two,male,UKI,3,conservative,0.310069568021432
level_two,male,UKJ,3,conservative,0.507865481487029
level_two,male,UKK,3,conservative,0.312091941479137
level_two,male,UKL,3,conservative,0.391824165376849
level_two,male,UKM,3,conservative,0.188925395828895
level_two,female,UKC,3,conservative,0.122234994325828
level_two,female,UKD,3,conservative,0.242219326328073
level_two,female,UKE,3,conservative,0.216683519974711
level_two,female,UKF,3,conservative,0.342145926070283
level_two,female,UKG,3,conservative,0.244619664089029
level_two,female,UKH,3,conservative,0.381579238237757
level_two,female,UKI,3,conservative,0.200815629997554
level_two,female,UKJ,3,conservative,0.385729413087132
level_two,female,UKK,3,conservative,0.196538953778789
level_two,female,UKL,3,conservative,0.271083084364191
level_two,female,UKM,3,conservative,0.114742062512297
level_three,male,UKC,3,conservative,0.224126624817183
level_three,male,UKD,3,conservative,0.383128995096796
level_three,male,UKE,3,conservative,0.357288096937098
level_three,male,UKF,3,conservative,0.490948147114244
level_three,male,UKG,3,conservative,0.387463482556611
level_three,male,UKH,3,conservative,0.523782813897252
level_three,male,UKI,3,conservative,0.317355536648155
level_three,male,UKJ,3,conservative,0.507213315500481
level_three,male,UKK,3,conservative,0.303502130124322
level_three,male,UKL,3,conservative,0.393273638295365
level_three,male,UKM,3,conservative,0.159224544203276
level_three,female,UKC,3,conservative,0.132171129099306
level_three,female,UKD,3,conservative,0.254050215641307
level_three,female,UKE,3,conservative,0.233975469944465
level_three,female,UKF,3,conservative,0.356323028051396
level_three,female,UKG,3,conservative,0.260333815545888
level_three,female,UKH,3,conservative,0.390699008991246
level_three,female,UKI,3,conservative,0.206493139516136
level_three,female,UKJ,3,conservative,0.392315554551452
level_three,female,UKK,3,conservative,0.195401517518434
level_three,female,UKL,3,conservative,0.275382301627948
level_three,female,UKM,3,conservative,0.098650400190561
level_four,male,UKC,3,conservative,0.202892322792641
level_four,male,UKD,3,conservative,0.347627048489339
level_four,male,UKE,3,conservative,0.32280147044668
level_four,male,UKF,3,conservative,0.448970777821665
level_four,male,UKG,3,conservative,0.35092314996344
level_four,male,UKH,3,conservative,0.47824513430001
level_four,male,UKI,3,conservative,0.288233864750012
level_four,male,UKJ,3,conservative,0.453114122818422
level_four,male,UKK,3,conservative,0.265562837588438
level_four,male,UKL,3,conservative,0.414749768140224
level_four,male,UKM,3,conservative,0.144421161469596
level_four,female,UKC,3,conservative,0.122627037601422
level_four,female,UKD,3,conservative,0.23278567942489
level_four,female,UKE,3,conservative,0.214760003071137
level_four,female,UKF,3,conservative,0.326012065003238
level_four,female,UKG,3,conservative,0.238046165229543
level_four,female,UKH,3,conservative,0.35566245477922
level_four,female,UKI,3,conservative,0.190305425078985
level_four,female,UKJ,3,conservative,0.348721686541721
level_four,female,UKK,3,conservative,0.171419587361652
level_four,female,UKL,3,conservative,0.290781648083116
level_four,female,UKM,3,conservative,0.0891827118821275
no_qualifications,male,UKC,3,labour,0.126244727822666
no_qualifications,male,UKD,3,labour,0.0747137880581772
no_qualifications,male,UKE,3,labour,0.12330419199167
no_qualifications,male,UKF,3,labour,0.0679501863077808
no_qualifications,male,UKG,3,labour,0.135820565235945
no_qualifications,male,UKH,3,labour,0.0615113258911625
no_qualifications,male,UKI,3,labour,0.0782983962496296
no_qualifications,male,UKJ,3,labour,0.0946048261022428
no_qualifications,male,UKK,3,labour,0.116005306991581
no_qualifications,male,UKL,3,labour,0.112133693960936
no_qualifications,male,UKM,3,labour,0.0312650914278749
no_qualifications,female,UKC,3,labour,0.148800974839324
no_qualifications,female,UKD,3,labour,0.0942978973703101
no_qualifications,female,UKE,3,labour,0.151373020829252
no_qualifications,female,UKF,3,labour,0.088138374332181
no_qualifications,female,UKG,3,labour,0.167824970620342
no_qualifications,female,UKH,3,labour,0.0816271550478755
no_qualifications,female,UKI,3,labour,0.0982310001906658
no_qualifications,female,UKJ,3,labour,0.12545922273779
no_qualifications,female,UKK,3,labour,0.145382078118618
no_qualifications,female,UKL,3,labour,0.141741112520844
no_qualifications,female,UKM,3,labour,0.0402438546134034
level_one,male,UKC,3,labour,0.0848400314284152
level_one,male,UKD,3,labour,0.0510247972293705
level_one,male,UKE,3,labour,0.0847795105128417
level_one,male,UKF,3,labour,0.0482872280082586
level_one,male,UKG,3,labour,0.0980366363700843
level_one,male,UKH,3,labour,0.0447149013114261
level_one,male,UKI,3,labour,0.0563340373306065
level_one,male,UKJ,3,labour,0.0739837646018234
level_one,male,UKK,3,labour,0.0972797200892001
level_one,male,UKL,3,labour,0.0781015664929227
level_one,male,UKM,3,labour,0.0165076657436651
level_one,female,UKC,3,labour,0.10419387049312
level_one,female,UKD,3,labour,0.0656412921373904
level_one,female,UKE,3,labour,0.107014983226174
level_one,female,UKF,3,labour,0.0631295167009184
level_one,female,UKG,3,labour,0.122965952945554
level_one,female,UKH,3,labour,0.0590136474036357
level_one,female,UKI,3,labour,0.0722008380936402
level_one,female,UKJ,3,labour,0.0973825553811045
level_one,female,UKK,3,labour,0.120045616689143
level_one,female,UKL,3,labour,0.0997767831257371
level_one,female,UKM,3,labour,0.0213314172728264
level_two,male,UKC,3,labour,0.0900849089552426
level_two,male,UKD,3,labour,0.0533375519154436
level_two,male,UKE,3,labour,0.0894327298875126
level_two,male,UKF,3,labour,0.0493967935820794
level_two,male,UKG,3,labour,0.101444413483906
level_two,male,UKH,3,labour,0.0452541385953724
level_two,male,UKI,3,labour,0.0573492868760017
level_two,male,UKJ,3,labour,0.0736709511285972
level_two,male,UKK,3,labour,0.0936068272541749
level_two,male,UKL,3,labour,0.0762669756274171
level_two,male,UKM,3,labour,0.022657562580974
level_two,female,UKC,3,labour,0.10906390569815
level_two,female,UKD,3,labour,0.0681215633476798
level_two,female,UKE,3,labour,0.112042253419637
level_two,female,UKF,3,labour,0.064397488315931
level_two,female,UKG,3,labour,0.127122744797953
level_two,female,UKH,3,labour,0.0600834658073147
level_two,female,UKI,3,labour,0.0730137439496378
level_two,female,UKJ,3,labour,0.0980214371459168
level_two,female,UKK,3,labour,0.117106728194722
level_two,female,UKL,3,labour,0.0977048186441519
level_two,female,UKM,3,labour,0.0289563508102157
level_three,male,UKC,3,labour,0.0599519158671642
level_three,male,UKD,3,labour,0.0337006870379453
level_three,male,UKE,3,labour,0.0591943532146615
level_three,male,UKF,3,labour,0.0307576699519456
level_three,male,UKG,3,labour,0.0659999493139008
level_three,male,UKH,3,labour,0.0276864447505694
level_three,male,UKI,3,labour,0.0357042353046096
level_three,male,UKJ,3,labour,0.0451337369068352
level_three,male,UKK,3,labour,0.0558686101841096
level_three,male,UKL,3,labour,0.047028934293872
level_three,male,UKM,3,labour,0.0114559721658668
level_three,female,UKC,3,labour,0.0732397443176745
level_three,female,UKD,3,labour,0.0436444448617211
level_three,female,UKE,3,labour,0.0754398000102237
level_three,female,UKF,3,labour,0.0409601115397277
level_three,female,UKG,3,labour,0.0848516211303074
level_three,female,UKH,3,labour,0.0374655332398315
level_three,female,UKI,3,labour,0.0460292933608114
level_three,female,UKJ,3,labour,0.061818065486002
level_three,female,UKK,3,labour,0.0722217316569848
level_three,female,UKL,3,labour,0.0616611506952338
level_three,female,UKM,3,labour,0.0149804312632439
level_four,male,UKC,3,labour,0.0347374888250529
level_four,male,UKD,3,labour,0.0194298563730765
level_four,male,UKE,3,labour,0.0342865307445436
level_four,male,UKF,3,labour,0.0178692962365654
level_four,male,UKG,3,labour,0.0384201609021972
level_four,male,UKH,3,labour,0.0160400515849267
level_four,male,UKI,3,labour,0.0206381079550617
level_four,male,UKJ,3,labour,0.0257804096597062
level_four,male,UKK,3,labour,0.03127047795269
level_four,male,UKL,3,labour,0.0317420411868284
level_four,male,UKM,3,labour,0.00656279363518981
level_four,female,UKC,3,labour,0.0437678914271123
level_four,female,UKD,3,labour,0.0255133146152917
level_four,female,UKE,3,labour,0.0447034275772657
level_four,female,UKF,3,labour,0.0239046581544004
level_four,female,UKG,3,labour,0.0502605912595745
level_four,female,UKH,3,labour,0.0217195809780168
level_four,female,UKI,3,labour,0.0271200820911961
level_four,female,UKJ,3,labour,0.0353554253101524
level_four,female,UKK,3,labour,0.0407799032565784
level_four,female,UKL,3,labour,0.0419412714776824
level_four,female,UKM,3,labour,0.00856797737406268
no_qualifications,male,UKC,3,ukip,1.24019030631967e-06
no_qualifications,male,UKD,3,ukip,0.000418235633268367
no_qualifications,male,UKE,3,ukip,8.41884554154816e-07
no_qualifications,male,UKF,3,ukip,0.00109685825114017
no_qualifications,male,UKG,3,ukip,2.82180721866598e-05
no_qualifications,male,UKH,3,ukip,3.66737924538353e-06
no_qualifications,male,UKI,3,ukip,6.78140000810292e-05
no_qualifications,male,UKJ,3,ukip,2.73834001004123e-05
no_qualifications,male,UKK,3,ukip,1.4286840628977e-07
no_qualifications,male,UKL,3,ukip,6.34062996753554e-06
no_qualifications,male,UKM,3,ukip,8.11083424817983e-05
no_qualifications,female,UKC,3,ukip,7.95781522978427e-06
no_qualifications,female,UKD,3,ukip,0.00282701773677397
no_qualifications,female,UKE,3,ukip,5.64684114480363e-06
no_qualifications,female,UKF,3,ukip,0.00758796077319017
no_qualifications,female,UKG,3,ukip,0.000191413468057573
no_qualifications,female,UKH,3,ukip,2.60592368646697e-05
no_qualifications,female,UKI,3,ukip,0.000457923933179758
no_qualifications,female,UKJ,3,ukip,0.000197496559159847
no_qualifications,female,UKK,3,ukip,9.73836460520249e-07
no_qualifications,female,UKL,3,ukip,4.36567302514444e-05
no_qualifications,female,UKM,3,ukip,0.000552530992967276
level_one,male,UKC,3,ukip,5.29350865671256e-07
level_one,male,UKD,3,ukip,0.00018349523746864
level_one,male,UKE,3,ukip,3.66578941264607e-07
level_one,male,UKF,3,ukip,0.00050089772764917
level_one,male,UKG,3,ukip,1.28474495633393e-05
level_one,male,UKH,3,ukip,1.71557964772178e-06
level_one,male,UKI,3,ukip,3.12618805124944e-05
level_one,male,UKJ,3,ukip,1.36103381929264e-05
level_one,male,UKK,3,ukip,7.61497477998395e-08
level_one,male,UKL,3,ukip,2.80360047908504e-06
level_one,male,UKM,3,ukip,2.78002516785862e-05
level_one,female,UKC,3,ukip,3.50564771108512e-06
level_one,female,UKD,3,ukip,0.00125792699529842
level_one,female,UKE,3,ukip,2.50220682719714e-06
level_one,female,UKF,3,ukip,0.00348285886343804
level_one,female,UKG,3,ukip,8.74699176802092e-05
level_one,female,UKH,3,ukip,1.20563589475757e-05
level_one,female,UKI,3,ukip,0.000214208784710039
level_one,female,UKJ,3,ukip,9.65355430295722e-05
level_one,female,UKK,3,ukip,5.06370745287395e-07
level_one,female,UKL,3,ukip,1.93225217346692e-05
level_one,female,UKM,3,ukip,0.000189654438363839
level_two,male,UKC,3,ukip,1.32634484724043e-06
level_two,male,UKD,3,ukip,0.000452677972671868
level_two,male,UKE,3,ukip,9.12421202613178e-07
level_two,male,UKF,3,ukip,0.0012087568432862
level_two,male,UKG,3,ukip,3.13629876385429e-05
level_two,male,UKH,3,ukip,4.09876933872639e-06
level_two,male,UKI,3,ukip,7.51162772564477e-05
level_two,male,UKJ,3,ukip,3.19809507712583e-05
level_two,male,UKK,3,ukip,1.72912139117371e-07
level_two,male,UKL,3,ukip,6.46021028930979e-06
level_two,male,UKM,3,ukip,9.00969187128525e-05
level_two,female,UKC,3,ukip,8.65641345319616e-06
level_two,female,UKD,3,ukip,0.00307594797826684
level_two,female,UKE,3,ukip,6.179323860849e-06
level_two,female,UKF,3,ukip,0.00834533139433113
level_two,female,UKG,3,ukip,0.000213234214803892
level_two,female,UKH,3,ukip,2.89717530191398e-05
level_two,female,UKI,3,ukip,0.000511046219150503
level_two,female,UKJ,3,ukip,0.000229199292445099
level_two,female,UKK,3,ukip,1.16533192625562e-06
level_two,female,UKL,3,ukip,4.46337069111257e-05
level_two,female,UKM,3,ukip,0.000607667334854683
level_three,male,UKC,3,ukip,5.24996840399356e-07
level_three,male,UKD,3,ukip,0.000172275815504504
level_three,male,UKE,3,ukip,3.58023776338347e-07
level_three,male,UKF,3,ukip,0.000453530568827827
level_three,male,UKG,3,ukip,1.20423241559543e-05
level_three,male,UKH,3,ukip,1.51310730579059e-06
level_three,male,UKI,3,ukip,2.80858883486749e-05
level_three,male,UKJ,3,ukip,1.16619462549335e-05
level_three,male,UKK,3,ukip,6.14315909014585e-08
level_three,male,UKL,3,ukip,2.36806164201054e-06
level_three,male,UKM,3,ukip,2.77473582546686e-05
level_three,female,UKC,3,ukip,3.42056968730947e-06
level_three,female,UKD,3,ukip,0.00118084528199306
level_three,female,UKE,3,ukip,2.43784197279924e-06
level_three,female,UKF,3,ukip,0.00319127920229747
level_three,female,UKG,3,ukip,8.29179503847015e-05
level_three,female,UKH,3,ukip,1.08347533536037e-05
level_three,female,UKI,3,ukip,0.00019206328445414
level_three,female,UKJ,3,ukip,8.51489191468665e-05
level_three,female,UKK,3,ukip,4.23346107432317e-07
level_three,female,UKL,3,ukip,1.65637836239325e-05
level_three,female,UKM,3,ukip,0.000190995151361247
level_four,male,UKC,3,ukip,8.59298416827146e-07
level_four,male,UKD,3,ukip,0.000282513271635443
level_four,male,UKE,3,ukip,5.84702019440346e-07
level_four,male,UKF,3,ukip,0.000749260342525551
level_four,male,UKG,3,ukip,1.97137195742861e-05
level_four,male,UKH,3,ukip,2.4965494271924e-06
level_four,male,UKI,3,ukip,4.61108469334444e-05
level_four,male,UKJ,3,ukip,1.88247245600452e-05
level_four,male,UKK,3,ukip,9.71750215850108e-08
level_four,male,UKL,3,ukip,4.51357446558873e-06
level_four,male,UKM,3,ukip,4.55049357343464e-05
level_four,female,UKC,3,ukip,5.73867114386479e-06
level_four,female,UKD,3,ukip,0.001954515272437
level_four,female,UKE,3,ukip,4.04548856778924e-06
level_four,female,UKF,3,ukip,0.00526480981431281
level_four,female,UKG,3,ukip,0.000137061424224497
level_four,female,UKH,3,ukip,1.7827062527016e-05
level_four,female,UKI,3,ukip,0.000319980449869513
level_four,female,UKJ,3,ukip,0.000136784234033382
level_four,female,UKK,3,ukip,6.71506928888077e-07
level_four,female,UKL,3,ukip,3.16163125688162e-05
level_four,female,UKM,3,ukip,0.000312179675819648
no_qualifications,male,UKC,3,libdem,0.0129662518362527
no_qualifications,male,UKD,3,libdem,0.0603027519394909
no_qualifications,male,UKE,3,libdem,0.0233049864104897
no_qualifications,male,UKF,3,libdem,0.0840820576557306
no_qualifications,male,UKG,3,libdem,0.0688999011385705
no_qualifications,male,UKH,3,libdem,0.110050502929172
no_qualifications,male,UKI,3,libdem,0.104492339593087
no_qualifications,male,UKJ,3,libdem,0.145329610542236
no_qualifications,male,UKK,3,libdem,0.256700280147469
